experiment_id,gene,missing_all,missing_labelled,missing_interior,missing_boundary,largest_connected_gap,slab_score,intensity_score
2599,Slc2a4,0.429905,0.0412491,0.0237333,0.151888,976,0.195324,0.340306
70743870,Plekha5,0.394725,0.0868661,0.0749899,0.161883,1967,0.73588,0.234315
77280417,Liph,0.440104,0.173287,0.171744,0.183033,2443,1,0.196413
71587781,Arpp21,0.351681,0.0302101,0.0241197,0.068681,1311,0.0551318,0.281404
70928339,Enox2,0.351261,0.0337204,0.0219487,0.108077,758,0.0511108,0.165672
602,Jam2,0.51534,0.178831,0.160816,0.292621,1867,1,0.0537097
72008118,6430548M08Rik,0.411433,0.080751,0.0744563,0.120511,1101,0.486098,0.432984
75080199,Spag16,0.438673,0.135898,0.135022,0.141429,3963,1,0.173233
74881263,Atp1a3,0.350746,0.0364523,0.0307797,0.0722836,1409,0.275862,0.164763
70813908,Spint1,0.396169,0.0218873,0.0141296,0.070889,626,0.075979,0.305455
74819330,Strada,0.414961,0.0435363,0.0345329,0.100407,965,1,0.297158
70928307,Fam26e,0.359778,0.0679807,0.062976,0.0995933,1706,0.841128,0.0706677
112194079,Itfg1,0.329821,0.0836417,0.0795526,0.109471,1890,1,0.133586
77332735,Prkar2a,0.383327,0.0817993,0.0736652,0.133178,1824,0.900524,0.0660802
74882787,Ptprs,0.364887,0.0413603,0.0358759,0.0760023,1145,0.358096,0.165896
77887884,Csdc2,0.419724,0.119903,0.118207,0.130622,1359,1,0.394066
74749941,Sgcg,0.419291,0.0792579,0.0740884,0.111912,1220,0.999211,0.0679626
73992718,Cntn4,0.401127,0.0512715,0.044247,0.0956421,1409,0.415145,0.173608
74819594,Boc,0.330034,0.0161693,0.0138904,0.0305636,699,1,0.165063
74272478,Gdf11,0.342003,0.0437745,0.0363911,0.0904126,1793,0.24731,0.253221
276273,Rnf219,0.416498,0.107737,0.098576,0.165601,1658,0.9712,0.311344
70436317,Slc17a7,0.400744,0.0591814,0.0526916,0.100174,1445,0.468313,0.253942
70743886,Chgb,0.407291,0.052145,0.047117,0.0839047,1364,0.441347,0.164708
1992,Fam114a2,0.365239,0.051875,0.0381573,0.138524,1658,0.0511108,0.282755
383,Efna5,0.421689,0.0393907,0.0252603,0.128646,882,0.0981447,0.189627
87,Agt,0.395146,0.0496672,0.0372374,0.128181,1765,0.085494,0.132786
1020,Syt13,0.412299,0.0511285,0.035324,0.150959,1241,0.217823,0.142042
2675,Med24,0.421883,0.0469988,0.0319388,0.142127,1247,0.147107,0.247883
2313,Igf2,0.449619,0.07435,0.0532068,0.207902,1658,0.0546719,0.664726
73616023,St3gal1,0.416687,0.132308,0.131968,0.134457,6026,0.540457,0.233394
77371767,Fam214a,0.393162,0.144014,0.13804,0.181755,1851,1,0.238084
75038483,Nod2,0.39979,0.0903604,0.0850719,0.123765,2986,0.680004,0.111559
77371851,Grk5,0.412726,0.129894,0.12713,0.147356,2734,1,0.174847
1407,Sez6l2,0.472867,0.0831335,0.0654598,0.19477,2110,0.0927463,0.155156
293662,Slc7a6,0.433244,0.0843883,0.0698569,0.176177,1658,1,0.311392
71670730,Slc9a9,0.348305,0.0168999,0.0121058,0.0471819,648,0.0344441,0.144349
75080998,Robo2,0.367291,0.0496831,0.0448725,0.0800697,1409,1,0.236828
515,Gng4,0.431562,0.0595467,0.0444861,0.154678,1658,0.206052,0.226373
71717630,2010111I01Rik,0.363713,0.0386124,0.0339073,0.0683324,1145,0.790992,0.143698
75651228,Slc27a1,0.419549,0.129561,0.125143,0.157467,4366,0.997468,0.254977
67870085,Cox7b,0.46504,0.180038,0.177227,0.197792,4797,0.972973,0.159484
71670487,Lrp4,0.349384,0.0579901,0.0464547,0.130854,1191,0.9528,0.43821
72080085,Slc16a3,0.353878,0.0321161,0.0269897,0.0644974,882,0.785244,0.0346687
75650860,Vat1l,0.349102,0.0321003,0.0259227,0.0711214,1409,0.0537114,0.286719
293465,Rpf2,0.599343,0.333916,0.321209,0.414178,5489,1,0.268093
2438,Nrf1,0.441491,0.0508903,0.0334842,0.160837,1197,0.143374,0.337909
73931631,Itgb8,0.351211,0.0225226,0.0162638,0.0620569,882,0.0427096,0.209978
1237,Ndrg2,0.394945,0.0342763,0.0236229,0.101569,1194,0.0500148,0.173127
75077262,Hdac7,0.359069,0.053781,0.0485705,0.0866938,1409,1,0.277474
321203,Cnot7,0.398096,0.104544,0.100913,0.127484,1373,0.607114,0.390896
1860,Syngr3,0.433125,0.0931717,0.081374,0.167693,1352,1,0.450869
72008121,Fmo1,0.377233,0.0231579,0.0169813,0.0621732,882,0.0462046,0.0575105
74583203,Ube2h,0.419756,0.0897092,0.0858079,0.114352,1658,1,0.378005
74581381,Hsbp1,0.403638,0.146047,0.1424,0.169088,4438,1,0.13101
73769308,Hist1h2bg,0.350909,0.0216967,0.016227,0.0562464,882,0.0427096,0.179918
1399,Pfkfb2,0.501971,0.128893,0.110498,0.24509,1576,1,0.189961
906,Rpn2,0.344809,0.0247939,0.0153991,0.0841371,626,0.136541,0.172247
74743272,Plk2,0.382831,0.0530186,0.0460684,0.0969204,1034,1,0.273922
73929609,Slc6a15,0.414716,0.100224,0.0966442,0.122836,1409,1,0.339262
71587782,Pdgfb,0.369726,0.030369,0.0230894,0.076351,1204,0.0818182,0.462019
70928293,Rtn1,0.361171,0.0515891,0.0382309,0.135967,1658,0.0517647,0.22195
72119656,Clcn2,0.4183,0.134929,0.130754,0.161302,4596,1,0.203834
76115731,Klhl4,0.460515,0.187932,0.178092,0.250087,3698,1,0.133064
112648831,Mdfi,0.477832,0.246923,0.238419,0.300639,2831,0.822321,0.379189
2319,Il17rc,0.395077,0.0616592,0.047301,0.152353,1409,0.0721551,0.14083
2448,Olig2,0.380484,0.049842,0.0407146,0.107496,1938,0.210104,0.148504
355890,Fh1,0.467381,0.158945,0.153825,0.191284,2566,1,0.144426
74988272,Dicer1,0.436037,0.098445,0.0903705,0.149448,2110,0.994061,0.210995
2097,Chrnb2,0.420484,0.0760495,0.0606947,0.173039,1409,1,0.263971
74581442,Palmd,0.481736,0.19913,0.192718,0.239628,4486,0.943551,0.412976
71836878,Ddit4l,0.350947,0.0548452,0.0487729,0.0932016,1658,1,0.198165
71587812,Sidt1,0.395999,0.0378659,0.0259595,0.113074,1409,0.0537114,0.244016
71836801,Zfp536,0.390602,0.0582443,0.0519925,0.0977339,1658,1,0.444135
717,Npy,0.208811,0.0283359,0.0238253,0.0568274,852,0.451247,0.129817
71016663,Hdc,0.424206,0.0641529,0.0511462,0.14631,1658,1,0.101928
74511804,Entpd3,0.352353,0.0374053,0.0312029,0.0765834,1658,0.0498643,0.055682
79912528,Sox11,0.440857,0.151448,0.1486,0.169436,1890,1,0.0736035
2657,Tat,0.377553,0.012659,0.00165581,0.0821615,34,0.0699476,0.534723
1631,Cenpf,0.442219,0.1166,0.106193,0.182336,1409,1,0.162773
74357567,Nell1,0.427733,0.144634,0.141682,0.163277,1551,1,0.0377776
112647967,Il17rd,0.45973,0.258009,0.25551,0.273794,2248,1,0.0452986
77371821,Sstr2,0.401347,0.0951572,0.0871141,0.145962,1890,1,0.187749
74425521,LOC381765,0.449788,0.143983,0.139806,0.170366,1458,1,0.516372
73929578,Thbs2,0.411013,0.0796391,0.074346,0.113074,1962,1,0.179373
74988739,Zfhx4,0.333637,0.0410743,0.034772,0.0808832,1890,0.0483564,0.173757
74750011,Lrrc74b,0.391436,0.100716,0.095338,0.134689,1409,1,0.247347
2031,Apba2,0.449575,0.0656777,0.0483865,0.174898,1646,0.0558485,0.134518
74658055,Adap1,0.385781,0.0293366,0.0239725,0.0632191,640,1,0.321239
297,Crhr1,0.46182,0.0764307,0.0617066,0.169436,1145,1,0.193818
76085747,Smarca2,0.436169,0.0979368,0.0894874,0.151307,2646,1,0.304056
768,Pcbp3,0.408088,0.0541463,0.0392795,0.148053,2112,0.040966,0.130735
75890835,P2rx1,0.312943,0.0411061,0.0368694,0.0678675,1361,1,0.112795
70744325,Osbpl6,0.382932,0.03677,0.0305773,0.0758861,1658,0.0498643,0.191594
74640882,Epha1,0.378438,0.071618,0.0642087,0.11842,1900,0.886986,0.254079
75043156,Shisa2,0.414791,0.0838165,0.077492,0.123765,2351,1,0.110635
74511769,Gpr3,0.435503,0.120126,0.117875,0.13434,1658,1,0.0908086
74988454,Aacs,0.351644,0.0712845,0.0684402,0.0892504,2404,0.991714,0.255404
112202195,Pth1r,0.446136,0.195858,0.184899,0.265078,2058,1,0.396693
1526,Dennd5a,0.449801,0.10618,0.0950804,0.176293,1634,0.722716,0.274546
70436730,Anxa4,0.380133,0.0380724,0.0311477,0.0818129,1145,0.90264,0.0504154
73520966,Baiap2,0.304545,0.0612144,0.0553225,0.0984311,1476,0.99842,0.34186
73520986,Hs6st3,0.418061,0.150558,0.143872,0.192795,2725,1,0.153338
1946,Micu2,0.403964,0.0355787,0.0217647,0.122836,740,0.233544,0.170333
71717082,Mest,0.373718,0.0239044,0.0171653,0.066473,882,0.0618167,0.18722
77887874,Nnat,0.398328,0.165902,0.163686,0.179895,1453,0.436892,0.557812
321204,Sar1a,0.460025,0.0984768,0.0828274,0.197327,1919,0.998844,0.402862
72129294,Tshz2,0.401341,0.114074,0.104611,0.173852,1375,1,0.090411
2671,Thpo,0.406738,0.0389142,0.0250212,0.126671,1126,0.118682,0.332683
72109399,Wdfy2,0.378494,0.0986039,0.0897082,0.154794,2383,1,0.320385
75081206,Baiap3,0.392058,0.0331168,0.0254075,0.0818129,1145,0.102339,0.0961614
71249067,Pou6f2,0.391844,0.0330215,0.026217,0.0760023,1409,0.0537114,0.832975
77413684,Smpd1,0.411954,0.143236,0.133882,0.202324,1658,1,0.191219
75651223,Sytl4,0.395981,0.118379,0.114674,0.141778,2676,0.966622,0.15104
2095,Chrm3,0.452512,0.0775425,0.0572911,0.205462,1662,0.0859837,0.167567
71020445,Rgs8,0.358366,0.0271288,0.021176,0.0647298,1145,0.0450387,0.232046
978,Slc6a3,0.474819,0.0800362,0.0567208,0.22731,1634,0.0880228,0.0418386
1317,Taf1d,0.471605,0.0653441,0.0476322,0.177223,1658,0.0543993,0.0635551
72077480,Fam222a,0.414371,0.121412,0.114214,0.16688,1168,1,0.414504
74819681,Gbas,0.341878,0.0316714,0.0266218,0.0635677,1409,0.0538583,0.353184
72472766,Cort,0.34351,0.0531457,0.0477426,0.0872748,1658,0.609075,0.199208
75650862,Sgk3,0.397989,0.0855636,0.0772712,0.137943,2088,0.802632,0.201304
74988758,LOC545352,0.439188,0.176512,0.168396,0.227775,2277,0.658456,0.0895489
797,Pgrmc1,0.428675,0.0533522,0.0357287,0.164672,1452,0.0789932,0.216473
69120555,Cst3,0.384576,0.0464906,0.0330978,0.131087,909,0.0543993,0.142929
145,Acot7,0.415456,0.0376118,0.0306693,0.0814643,1662,0.0498643,0.150466
72129241,Klk8,0.359245,0.0431551,0.0371822,0.0808832,1145,1,0.117896
72128789,Arhgap25,0.383365,0.0879461,0.0871877,0.0927368,2777,1,0.146649
74882717,Prkdc,0.335984,0.0313855,0.0260514,0.0650784,1409,0.0530852,0.271975
673,Mrpl39,0.41336,0.116949,0.0985944,0.232888,2042,0.864243,0.26417
112195601,Aqp2,0.438146,0.217252,0.213011,0.244044,1359,1,0.632825
71836797,Spon1,0.415726,0.0601026,0.0506862,0.119582,1890,1,0.481999
71670695,Shb,0.393501,0.0804174,0.0728189,0.128414,1890,0.877198,0.545646
74988352,Veph1,0.379907,0.0790197,0.0759466,0.0984311,1370,1,0.299446
2579,Slc16a4,0.442244,0.0719357,0.0518821,0.198605,1145,1,0.472642
73817933,Arl16,0.357688,0.0262075,0.0211392,0.058222,1145,0.0450387,0.386949
73512191,TC1410973,0.425135,0.110834,0.105126,0.146891,1409,1,0.20917
73512205,Psmc6,0.371333,0.0362299,0.0305957,0.0718187,1658,0.0498643,0.286032
74749983,Trim23,0.370668,0.0378977,0.0324171,0.072516,1108,1,0.351877
74047773,Nptx2,0.379561,0.0327674,0.026309,0.0735619,1410,0.0537114,0.39638
1173,Chrna4,0.46767,0.060325,0.044155,0.162464,1409,0.0590278,0.164579
74882584,Fa2h,0.392591,0.0495084,0.0438238,0.0854155,1250,1,0.166403
74957922,Zfp114,0.338281,0.0388348,0.0332634,0.0740267,1442,0.344358,0.252766
77340488,Gm12429,0.451075,0.198526,0.191136,0.245206,2110,1,0.170607
70813922,Akr1b3,0.350426,0.0214266,0.0163373,0.0535735,882,0.0427096,0.306366
74581443,Panx2,0.453284,0.151051,0.149005,0.163974,5407,1,0.4525
75077242,St6galnac3,0.355993,0.0651694,0.0597932,0.0991284,1658,0.865625,0.284586
72104173,Pde6g,0.374145,0.0930288,0.0835265,0.153051,1409,0.938539,0.477583
1930,Best2,0.423277,0.0505408,0.0349928,0.148751,1426,0.0856771,0.2054
74819233,Smtn,0.342781,0.0794962,0.0745851,0.110517,1409,1,0.808723
2059,Gpr146,0.396194,0.0689179,0.0542186,0.161766,1526,0.0930581,0.117583
1156,Ascl2,0.44559,0.0423609,0.0269897,0.139454,1367,0.0519566,0.259854
74511839,Prss35,0.384375,0.0710621,0.0672812,0.0949448,2248,1,0.0691767
74988737,Tcea2,0.330511,0.0362458,0.0305037,0.072516,1658,0.0498643,0.175117
77869798,Acat2,0.412092,0.176305,0.170346,0.213945,3684,0.9584,0.243433
45841,Arxes1,0.435823,0.071761,0.0535563,0.186752,2110,1,0.38109
75774682,Atpif1,0.361479,0.066726,0.0607131,0.104707,1658,0.983101,0.231878
2637,Stat3,0.435717,0.0598008,0.0444861,0.156537,1034,0.943249,0.400531
75888748,Grin2c,0.395993,0.151003,0.146079,0.182103,2112,1,0.226637
73635786,Fam69b,0.374013,0.0923299,0.0885491,0.116212,1658,1,0.309671
72283804,Cbln4,0.345957,0.0272558,0.0212496,0.0651947,882,1,0.0996171
75041562,Mex3d,0.401322,0.0926794,0.0880708,0.12179,1849,0.366186,0.241078
74512038,Cks2,0.321291,0.0315285,0.0260146,0.0663568,1409,0.0537114,0.108695
75988610,Ddx26b,0.43674,0.184692,0.182195,0.200465,5386,0.954404,0.158673
108,Aqp4,0.422806,0.0321161,0.0223903,0.0935503,1158,0.0495186,0.228673
72339397,Dirc2,0.392284,0.0375006,0.0276153,0.0999419,1406,0.0528031,0.317708
71063818,Kctd4,0.380126,0.0592131,0.054605,0.0883207,1658,0.952727,0.172095
324210,Ccng1,0.474844,0.173573,0.164845,0.228704,5410,1,0.225054
77371755,Mme,0.433382,0.136184,0.129411,0.178966,1145,1,0.0990718
72129248,Neto1,0.363538,0.0380565,0.0312397,0.0811156,1658,0.0660066,0.387219
70634234,Csdc2,0.366092,0.0474595,0.0411561,0.0872748,1409,0.371256,0.213174
74724532,Adra2b,0.429421,0.132864,0.128914,0.157815,1807,1,0.172839
77414897,Vcam1,0.452732,0.223034,0.217353,0.258919,2616,1,0.0457418
1659,Abtb1,0.417892,0.0429486,0.0319756,0.11226,1494,0.172453,0.239203
74425552,Rasa4,0.379706,0.0913928,0.0865622,0.121906,1890,0.431507,0.062479
74272480,Ppfibp1,0.356571,0.0573548,0.0518821,0.0919233,1671,0.767026,0.104176
72128746,Psd,0.382141,0.0534792,0.0486809,0.0837885,1145,1,0.245311
74881536,Atg12,0.357042,0.0432663,0.0380837,0.0760023,1145,1,0.212049
72104186,Cdhr1,0.487811,0.226846,0.227987,0.21964,2646,1,0.790975
70743844,Cpne2,0.355046,0.0191077,0.0145711,0.0477629,792,0.041582,0.399308
79556595,Lpar1,0.368389,0.0992392,0.0948228,0.127135,1853,1,0.153566
73817425,Gpr12,0.373228,0.0392636,0.0309821,0.0915747,1586,0.0618371,0.241641
71016595,Stmn1,0.39165,0.0343557,0.0268977,0.0814643,1350,0.0847201,0.20533
75081003,Snx31,0.37845,0.0974761,0.0889907,0.151075,1578,1,0.282631
73930833,Gm5083,0.434461,0.0985721,0.0940501,0.127135,1890,1,0.185419
83158,Otud6b,0.520154,0.234264,0.225466,0.289831,2735,0.99007,0.186012
74047712,Gpc5,0.366167,0.0341492,0.0266954,0.0812318,1145,0.168695,0.106754
74724764,Npas2,0.379907,0.0704427,0.0628105,0.118652,1473,0.533598,0.404149
2371,P3h1,0.425354,0.0456488,0.0307061,0.140035,1138,0.0461176,0.466364
72283808,Crlf1,0.389045,0.0573707,0.0484969,0.113422,2110,0.213624,0.122742
121099,Pgf,0.470946,0.13323,0.116569,0.238466,1646,0.970993,0.441748
2567,St3gal3,0.454408,0.0515415,0.0348456,0.157002,1409,0.0537114,0.282519
75988600,B3gnt2,0.399244,0.0973173,0.0815947,0.19663,1658,0.783784,0.226124
79556607,Pitx2,0.365025,0.0939659,0.0868749,0.138757,1347,1,0.156407
278,Cnih1,0.458017,0.0546387,0.0371454,0.165137,1917,0.10219,0.20098
72119651,Cacnb2,0.395064,0.0424244,0.0368878,0.0773969,1102,1,0.266989
71015816,1110008P14Rik,0.37476,0.0365952,0.0305037,0.0750726,1658,0.0498643,0.227756
1207,Ghitm,0.469879,0.0660271,0.0477978,0.181174,1658,0.0543993,0.146519
74357577,Gdap10,0.329036,0.0368017,0.0305037,0.0765834,1658,0.0498643,0.225594
73520980,Prox1,0.362854,0.0542893,0.0488097,0.0889018,1215,1,0.045753
70634139,Ttc39b,0.360067,0.0340063,0.0222615,0.108193,1210,0.0540107,0.146579
74272036,Chchd2,0.338325,0.0546546,0.0479634,0.0969204,1715,0.563492,0.273179
74988452,Cyb5r1,0.339599,0.0567989,0.0527836,0.0821615,1409,1,0.160637
73788116,Stac,0.433269,0.146651,0.144534,0.160023,3638,0.8303,0.14935
74511986,Sipa1l1,0.382085,0.0568942,0.0463075,0.123765,2459,0.658257,0.33414
1032,Syt6,0.491364,0.0731905,0.0507046,0.215224,1418,0.921922,0.180053
73930840,Camkk1,0.37749,0.0623104,0.0550833,0.10796,1409,1,0.217723
73931419,LOC235953,0.429164,0.183707,0.182912,0.188727,3528,1,0.154189
73992927,Camk1d,0.367561,0.0444734,0.0389668,0.0792562,1145,1,0.116807
1683,Cdkn2c,0.428593,0.0498737,0.0333922,0.15398,1145,0.113252,0.261884
75041431,Six3os1,0.495004,0.202926,0.198624,0.230099,1900,1,0.638983
79912608,Kiss1,0.432516,0.181578,0.17914,0.196979,2711,1,0.0379797
67936016,Tfam,0.473218,0.151543,0.137856,0.238001,2522,1,0.3789
74425550,Decr1,0.403399,0.117712,0.114435,0.138408,1658,1,0.206604
74425544,Slc43a2,0.420088,0.12038,0.117783,0.136781,1409,0.993961,0.78289
199391,F2rl1,0.543828,0.242523,0.228244,0.332714,4984,0.757417,0.27492
70301274,Prkcd,0.390878,0.0334345,0.0268977,0.074724,1409,0.0874587,0.108503
72007564,Gpr171,0.354016,0.0322591,0.0259227,0.0722836,1409,0.0537114,0.245266
73718047,Lman2,0.390558,0.063311,0.0539979,0.122138,1890,0.938424,0.379735
75041574,A130014H13Rik,0.377264,0.0979209,0.0903889,0.145497,2708,0.729681,0.190753
74658130,Cs,0.399156,0.0938071,0.0861022,0.142475,2110,0.806291,0.120327
74273308,Sod3,0.353207,0.0335139,0.0259595,0.0812318,1409,0.0537114,0.827747
77280309,Pdgfra,0.383108,0.0873426,0.0824226,0.11842,1409,1,0.0868109
72080123,Nap1l5,0.370053,0.0724122,0.0682562,0.0986636,1409,1,0.117103
72340223,Prlr,0.431191,0.132912,0.123579,0.191865,2174,1,0.0563717
73636032,Gm261,0.37589,0.0906939,0.0840233,0.13283,3087,0.749537,0.402233
75774684,Dync1li1,0.351964,0.0685208,0.0646687,0.092853,1586,0.865582,0.165174
79488931,Satb1,0.416147,0.13566,0.128804,0.178966,2803,1,0.259387
75041526,Rgag1,0.361887,0.0733652,0.0665268,0.11656,1658,0.41409,0.117931
71250309,Crtc1,0.405696,0.0389142,0.0308901,0.0895991,1658,0.0498643,0.325016
74819487,Axin2,0.398792,0.12065,0.106414,0.210575,1409,1,0.258399
77371759,Osbpl9,0.455161,0.173589,0.171303,0.18803,1373,1,0.254488
1109,Brwd1,0.396458,0.0529869,0.0390036,0.141313,2110,0.040966,0.204538
72129255,Hs6st2,0.365722,0.0439016,0.0355816,0.0964555,1890,0.0483564,0.11748
77280434,9630013P03Rik*,0.354989,0.0753983,0.0684218,0.119465,1262,0.923865,0.0326041
74363345,Zdhhc23,0.392453,0.0613733,0.0474666,0.149216,1409,0.467306,0.0906497
1026,Syt3,0.46322,0.0590225,0.0406594,0.175015,1658,0.0516099,0.398144
67752308,Cplx1,0.448803,0.112327,0.10577,0.153748,4002,0.816601,0.153273
74988611,Kbtbd3,0.400098,0.0660589,0.0605659,0.100755,1658,0.855452,0.187434
75147762,Nos1,0.337641,0.0398672,0.0340913,0.076351,1853,0.0499611,0.101376
72472791,Necab1,0.386767,0.041392,0.0354528,0.0789076,772,0.890263,0.383484
77925099,Slc44a1,0.379794,0.119459,0.119108,0.121673,5065,0.66328,0.115257
77413700,Enpp2,0.377653,0.0563541,0.0484049,0.106566,1409,0.645638,0.138936
227160,Sc5d,0.487861,0.134866,0.115061,0.259965,1890,0.921347,0.215052
72472749,Bmp3,0.335557,0.0453787,0.0406594,0.0751888,1510,0.811801,0.1629
74988453,Sec14l1,0.34066,0.0500167,0.0449093,0.0822777,1370,0.965206,0.198494
73512195,Scn3b,0.398792,0.0805921,0.0749715,0.116095,1145,0.998012,0.243072
72128755,Ttll7,0.376273,0.0472212,0.0389668,0.0993608,2116,0.0409791,0.177347
77278981,Pdgfrb,0.318316,0.038946,0.0325275,0.0794887,1761,0.0511788,0.0809664
290,Col6a1,0.499008,0.0667736,0.0466939,0.193608,1145,0.924925,0.196815
1978,Ccdc137,0.440123,0.117553,0.114748,0.13527,2725,1,0.214469
74819344,Arl2,0.38403,0.0615003,0.0529308,0.11563,2110,0.887017,0.29695
74657929,Nhlh2,0.459385,0.18628,0.188303,0.173504,6906,1,0.304158
73817438,Rnasel,0.359558,0.0250004,0.0190602,0.0625218,626,0.982005,0.284994
79490116,Gpr139,0.454885,0.159262,0.151893,0.205811,1293,1,0.130934
2495,Pparg,0.53238,0.181166,0.160375,0.312493,5699,0.960963,0.29241
71015388,Psrc1,0.389409,0.0467447,0.0373846,0.105869,1890,0.0594059,0.14989
67870434,Inpp1,0.454006,0.130863,0.123358,0.178268,3265,0.86646,0.234248
71836837,Bcl11a,0.395566,0.108737,0.104666,0.134457,1409,1,0.231214
2147,Dip2a,0.388235,0.0768595,0.0661957,0.144218,1268,1,0.509218
118,Arx,0.440845,0.067123,0.0504839,0.172225,908,0.441318,0.249248
74272906,Sh3kbp1,0.404981,0.0795756,0.0737572,0.116328,1658,1,0.125487
76085741,Kank4,0.448351,0.214298,0.212882,0.223242,2465,1,0.375547
73635806,Fam65b,0.381645,0.120491,0.116036,0.148635,2158,1,0.0962154
73931409,Glrx,0.384859,0.0731746,0.0604923,0.153283,1488,1,0.22676
77332673,Iqsec1,0.366707,0.0500326,0.0457556,0.0770482,1340,1,0.166547
2559,Serpinf1,0.360186,0.0277323,0.021084,0.0697269,1145,0.0450387,0.149111
74658239,Exoc4,0.362232,0.0218873,0.0162454,0.0575247,882,0.0427096,0.334833
76115725,Gabrb2,0.401303,0.0971108,0.0929646,0.1233,2433,1,0.187273
1041,Tbr1,0.427708,0.0396925,0.0236597,0.140965,906,0.245009,0.133399
112202624,Klf7,0.505348,0.318239,0.313077,0.350843,2616,1,0.295439
73992932,Col4a5,0.353878,0.0465859,0.0399971,0.0882045,1409,1,0.101658
79567501,Adcy2,0.382649,0.0497784,0.0457004,0.0755375,1182,1,0.207558
75081207,Fam60a,0.35974,0.0265728,0.0210656,0.0613597,1145,0.0450387,0.101539
73788442,Map3k15,0.368848,0.0397719,0.0340177,0.0761185,1145,0.297251,0.492066
77866848,Gucy1a3,0.405207,0.0941565,0.0813188,0.175247,1409,0.995268,0.16444
67850945,Slco1a5,0.481554,0.188186,0.18707,0.195235,2197,1,0.169652
74581373,Akap13,0.349183,0.0811639,0.0774736,0.104474,1708,0.870662,0.157142
70813925,Parvg,0.399357,0.0360393,0.0287927,0.0818129,1554,0.0530852,0.33452
2167,Dtx1,0.457333,0.0948713,0.0748059,0.221615,1682,0.416577,0.145829
73931629,Rgs7bp,0.374521,0.0465382,0.0415609,0.0779779,1371,0.992748,0.250041
71923998,Itpk1,0.393746,0.0618339,0.0555433,0.101569,1145,0.769093,0.270342
72109337,Gm5607,0.557637,0.32167,0.317364,0.348867,2383,1,0.829156
74724776,Ccdc65,0.389786,0.0754459,0.0619826,0.160488,1409,0.815814,0.432505
69153759,Nrgn,0.43598,0.116076,0.11162,0.144218,4188,0.722263,0.391051
74819244,Nqo2,0.358629,0.0546705,0.049288,0.0886694,1409,1,0.154994
73520406,Prkch,0.426936,0.148096,0.14527,0.16595,5322,0.999127,0.281982
73718058,Ccr1,0.388926,0.0940612,0.0877028,0.134224,1890,0.979296,0.505681
72340194,Miat,0.423609,0.0990168,0.0946021,0.126903,1409,0.991091,0.168642
900,Rora,0.495337,0.133658,0.110332,0.280999,3613,0.248938,0.0437043
74819237,Rpl23,0.424218,0.126479,0.121426,0.158396,1409,1,0.364013
74641316,Avpr1a,0.321228,0.0525739,0.0475218,0.0844858,1614,0.370148,0.122421
74047829,Stk26,0.410416,0.101098,0.0985392,0.117257,1359,1,0.264872
2210,Fbxo2,0.444271,0.0684096,0.052894,0.166415,1145,1,0.35457
71587919,Map4,0.366073,0.0443622,0.0397027,0.0737943,1145,1,0.185081
684,Ncdn,0.400249,0.0503026,0.03847,0.125044,1848,0.119434,0.0925728
736,Nrgn,0.587864,0.303134,0.283107,0.429634,10573,0.438938,0.545615
79583813,Fam114a2,0.437568,0.11625,0.110387,0.153283,1145,0.964365,0.358411
74724649,Gpr151,0.461011,0.11004,0.100232,0.171993,2199,1,0.318427
74047922,Ogfod1,0.433915,0.0767325,0.0694705,0.122603,1145,1,0.54942
74581425,LOC277860,0.408678,0.044251,0.0350296,0.102499,1876,0.0483973,0.0937818
323588,Eif2d,0.473708,0.136422,0.12632,0.200232,2073,0.452921,0.361897
74657924,Slc22a8,0.369933,0.0270017,0.0211392,0.0640325,1145,0.0450387,0.493019
